	  0.000	  8.460
          5.592	 10.460
          5.596	 10.076
          5.600	  9.436
          5.604	  9.212
          5.608	  8.984
          5.612	  8.692
          5.616	  8.668
          5.620	  8.800
          5.624	  8.592
          5.628	  8.300
          5.632	  8.364
          5.636	  8.572
          5.640	  8.536
          5.644	  8.268
          5.648	  8.220
          5.652	  8.472
          5.656	  8.536
          5.660	  8.284
          5.664	  8.176
          5.668	  8.420
          5.672	  8.524
          5.676	  8.296
          5.680	  8.176
          5.684	  8.360
          5.688	  8.544
          5.692	  8.352
          5.696	  8.124
          5.700	  8.344
          5.704	  8.548
          5.708	  8.376
          5.712	  8.164
          5.716	  8.276
          5.720	  8.508
          5.724	  8.456
          5.728	  8.212
          5.732	  8.288
          5.736	  8.496
          5.740	  8.476
          5.744	  8.216
          5.748	  8.196
          5.752	  8.476
          5.756	  8.544
          5.760	  8.300
          5.764	  8.160
          5.768	  8.424
          5.772	  8.540
          5.776	  8.332
          5.780	  8.192
          5.784	  8.424
          5.788	  8.604
          5.792	  8.404
          5.796	  8.212
          5.800	  8.392
          5.804	  8.600
          5.808	  8.440
          5.812	  8.240
          5.816	  8.364
          5.820	  8.632
          5.824	  8.540
          5.828	  8.316
          5.832	  8.380
          5.836	  8.628
          5.840	  8.660
          5.844	  8.408
          5.848	  8.428
          5.852	  8.684
          5.856	  8.752
          5.860	  8.556
          5.864	  8.464
          5.868	  8.728
          5.872	  8.864
          5.876	  8.672
          5.880	  8.548
          5.884	  8.756
          5.888	  8.932
          5.892	  8.756
          5.896	  8.572
          5.900	  8.744
          5.904	  8.944
          5.908	  8.756
          5.912	  8.496
          5.916	  8.604
          5.920	  8.792
          5.924	  8.660
          5.928	  8.408
          5.932	  8.436
          5.936	  8.640
          5.940	  8.572
          5.944	  8.332
          5.948	  8.288
          5.952	  8.496
          5.956	  8.580
          5.960	  8.312
          5.964	  8.192
          5.968	  8.436
          5.972	  8.532
          5.976	  8.324
          5.980	  8.192
          5.984	  8.400
          5.988	  8.560
          5.992	  8.344
          5.996	  8.132
          6.000	  8.344
          6.004	  8.572
          6.008	  8.380
          6.012	  8.172
          6.016	  8.300
          6.020	  8.512
          6.024	  8.420
          6.028	  8.196
          6.032	  8.232
          6.036	  8.500
          6.040	  8.496
          6.044	  8.232
          6.048	  8.176
          6.052	  8.460
          6.056	  8.520
          6.060	  8.268
          6.064	  8.192
          6.068	  8.404
          6.072	  8.544
          6.076	  8.324
          6.080	  8.164
          6.084	  8.388
          6.088	  8.552
          6.092	  8.340
          6.096	  8.156
          6.100	  8.348
          6.104	  8.548
          6.108	  8.412
          6.112	  8.176
          6.116	  8.296
          6.120	  8.544
          6.124	  8.448
          6.128	  8.204
          6.132	  8.272
          6.136	  8.496
          6.140	  8.496
          6.144	  8.244
          6.148	  8.232
          6.152	  8.444
          6.156	  8.516
          6.160	  8.288
          6.164	  8.176
          6.168	  8.412
          6.172	  8.544
          6.176	  8.308
          6.180	  8.160
          6.184	  8.372
          6.188	  8.536
          6.192	  8.356
          6.196	  8.140
          6.200	  8.336
          6.204	  8.548
          6.208	  8.376
          6.212	  8.168
          6.216	  8.276
          6.220	  8.508
          6.224	  8.412
          6.228	  8.160
          6.232	  8.200
          6.236	  8.444
          6.240	  8.444
          6.244	  8.204
          6.248	  8.152
          6.252	  8.408
          6.256	  8.480
          6.260	  8.224
          6.264	  8.124
          6.268	  8.352
          6.272	  8.492
          6.276	  8.276
          6.280	  8.112
          6.284	  8.312
          6.288	  8.532
          6.292	  8.284
          6.296	  8.076
          6.300	  8.272
          6.304	  8.508
          6.308	  8.356
          6.312	  8.140
          6.316	  8.212
          6.320	  8.464
          6.324	  8.384
          6.328	  8.132
          6.332	  8.200
          6.336	  8.428
          6.340	  8.428
          6.344	  8.188
          6.348	  8.188
          6.352	  8.440
          6.356	  8.520
          6.360	  8.296
          6.364	  8.188
          6.368	  8.420
          6.372	  8.576
          6.376	  8.360
          6.380	  8.216
          6.384	  8.432
          6.388	  8.624
          6.392	  8.408
          6.396	  8.232
          6.400	  8.416
          6.404	  8.628
          6.408	  8.472
          6.412	  8.236
          6.416	  8.344
          6.420	  8.588
          6.424	  8.528
          6.428	  8.260
          6.432	  8.296
          6.436	  8.472
          6.440	  8.496
          6.444	  8.200
          6.448	  8.108
          6.452	  8.348
          6.456	  8.408
          6.460	  8.188
          6.464	  8.072
          6.468	  8.292
          6.472	  8.436
          6.476	  8.188
          6.480	  8.052
          6.484	  8.260
          6.488	  8.436
          6.492	  8.224
          6.496	  8.036
          6.500	  8.200
          6.504	  8.404
          6.508	  8.268
          6.512	  8.064
          6.516	  8.152
          6.520	  8.396
          6.524	  8.292
          6.528	  7.976
          6.532	  7.944
          6.536	  8.252
          6.540	  8.400
          6.544	  8.524
          6.548	  9.052
          6.552	  9.844
          6.556	 10.436
          6.560	 10.144
          6.564	  9.316
          6.568	  9.032
          6.572	  9.048
          6.576	  8.768
          6.580	  8.472
          6.584	  8.560
          6.588	  8.600
          6.592	  8.356
          6.596	  8.120
          6.600	  8.280
          6.604	  8.480
          6.608	  8.340
          6.612	  8.084
          6.616	  8.196
          6.620	  8.392
          6.624	  8.336
          6.628	  8.120
          6.632	  8.116
          6.636	  8.368
          6.640	  8.376
          6.644	  8.140
          6.648	  8.072
          6.652	  8.332
          6.656	  8.452
          6.660	  8.176
          6.664	  8.072
          6.668	  8.288
          6.672	  8.440
          6.676	  8.172
          6.680	  8.052
          6.684	  8.232
          6.688	  8.444
          6.692	  8.252
          6.696	  8.056
          6.700	  8.228
          6.704	  8.396
          6.708	  8.280
          6.712	  8.068
          6.716	  8.200
          6.720	  8.396
          6.724	  8.352
          6.728	  8.108
          6.732	  8.136
          6.736	  8.360
          6.740	  8.392
          6.744	  8.184
          6.748	  8.116
          6.752	  8.344
          6.756	  8.428
          6.760	  8.208
          6.764	  8.120
          6.768	  8.344
          6.772	  8.512
          6.776	  8.268
          6.780	  8.116
          6.784	  8.328
          6.788	  8.544
          6.792	  8.332
          6.796	  8.168
          6.800	  8.348
          6.804	  8.580
          6.808	  8.444
          6.812	  8.256
          6.816	  8.388
          6.820	  8.604
          6.824	  8.572
          6.828	  8.372
          6.832	  8.420
          6.836	  8.676
          6.840	  8.712
          6.844	  8.488
          6.848	  8.424
          6.852	  8.676
          6.856	  8.780
          6.860	  8.560
          6.864	  8.436
          6.868	  8.660
          6.872	  8.768
          6.876	  8.500
          6.880	  8.336
          6.884	  8.492
          6.888	  8.660
          6.892	  8.428
          6.896	  8.192
          6.900	  8.344
          6.904	  8.544
          6.908	  8.372
          6.912	  8.132
          6.916	  8.212
          6.920	  8.420
          6.924	  8.344
          6.928	  8.112
          6.932	  8.136
          6.936	  8.380
          6.940	  8.384
          6.944	  8.100
          6.948	  8.064
          6.952	  8.316
          6.956	  8.388
          6.960	  8.148
          6.964	  8.016
          6.968	  8.292
          6.972	  8.436
          6.976	  8.180
          6.980	  8.012
          6.984	  8.244
          6.988	  8.420
          6.992	  8.248
          6.996	  8.040
          7.000	  8.180
          7.004	  8.372
          7.008	  8.284
          7.012	  8.060
          7.016	  8.156
          7.020	  8.360
          7.024	  8.320
          7.028	  8.108
          7.032	  8.132
          7.036	  8.388
          7.040	  8.392
          7.044	  8.124
          7.048	  8.084
          7.052	  8.328
          7.056	  8.424
          7.060	  8.192
          7.064	  8.056
          7.068	  8.312
          7.072	  8.464
          7.076	  8.232
          7.080	  8.080
          7.084	  8.272
          7.088	  8.460
          7.092	  8.272
          7.096	  8.092
          7.100	  8.224
          7.104	  8.448
          7.108	  8.308
          7.112	  8.096
          7.116	  8.188
          7.120	  8.436
          7.124	  8.372
          7.128	  8.116
          7.132	  8.144
          7.136	  8.384
          7.140	  8.388
          7.144	  8.172
          7.148	  8.104
          7.152	  8.320
          7.156	  8.396
          7.160	  8.136
          7.164	  8.048
          7.168	  8.264
          7.172	  8.432
          7.176	  8.216
          7.180	  8.052
          7.184	  8.236
          7.188	  8.412
          7.192	  8.232
          7.196	  8.032
          7.200	  8.192
          7.204	  8.416
          7.208	  8.292
          7.212	  8.068
          7.216	  8.164
          7.220	  8.344
          7.224	  8.288
          7.228	  8.084
          7.232	  8.080
          7.236	  8.340
          7.240	  8.344
          7.244	  8.124
          7.248	  8.080
          7.252	  8.296
          7.256	  8.392
          7.260	  8.156
          7.264	  8.040
          7.268	  8.244
          7.272	  8.364
          7.276	  8.160
          7.280	  8.040
          7.284	  8.252
          7.288	  8.428
          7.292	  8.240
          7.296	  8.040
          7.300	  8.184
          7.304	  8.380
          7.308	  8.260
          7.312	  8.044
          7.316	  8.144
          7.320	  8.368
          7.324	  8.320
          7.328	  8.112
          7.332	  8.168
          7.336	  8.420
          7.340	  8.428
          7.344	  8.208
          7.348	  8.172
          7.352	  8.404
          7.356	  8.492
          7.360	  8.256
          7.364	  8.144
          7.368	  8.400
          7.372	  8.548
          7.376	  8.316
          7.380	  8.148
          7.384	  8.388
          7.388	  8.552
          7.392	  8.328
          7.396	  8.100
          7.400	  8.260
          7.404	  8.512
          7.408	  8.384
          7.412	  8.132
          7.416	  8.232
          7.420	  8.396
          7.424	  8.324
          7.428	  8.052
          7.432	  8.056
          7.436	  8.300
          7.440	  8.324
          7.444	  8.080
          7.448	  8.016
          7.452	  8.260
          7.456	  8.348
          7.460	  8.120
          7.464	  7.980
          7.468	  8.224
          7.472	  8.368
          7.476	  8.136
          7.480	  7.996
          7.484	  8.224
          7.488	  8.384
          7.492	  8.192
          7.496	  7.996
          7.500	  8.156
          7.504	  8.300
          7.508	  8.084
          7.512	  7.896
          7.516	  8.124
          7.520	  8.544
          7.524	  8.948
          7.528	  9.276
          7.532	  9.820
          7.536	 10.252
          7.540	  9.832
          7.544	  8.956
          7.548	  8.656
          7.552	  8.792
          7.556	  8.792
          7.560	  8.464
          7.564	  8.192
          7.568	  8.352
          7.572	  8.500
          7.576	  8.272
          7.580	  8.080
          7.584	  8.280
          7.588	  8.448
          7.592	  8.280
          7.596	  8.068
          7.600	  8.212
          7.604	  8.404
          7.608	  8.288
          7.612	  8.080
          7.616	  8.168
          7.620	  8.424
          7.624	  8.360
          7.628	  8.104
          7.632	  8.124
          7.636	  8.360
          7.640	  8.380
          7.644	  8.156
          7.648	  8.076
          7.652	  8.336
          7.656	  8.412
          7.660	  8.200
          7.664	  8.104
          7.668	  8.312
          7.672	  8.456
          7.676	  8.252
          7.680	  8.072
          7.684	  8.252
          7.688	  8.476
          7.692	  8.300
          7.696	  8.092
          7.700	  8.252
          7.704	  8.468
          7.708	  8.316
          7.712	  8.108
          7.716	  8.220
          7.720	  8.428
          7.724	  8.404
          7.728	  8.176
          7.732	  8.192
          7.736	  8.440
          7.740	  8.452
          7.744	  8.208
          7.748	  8.188
          7.752	  8.384
          7.756	  8.504
          7.760	  8.312
          7.764	  8.196
          7.768	  8.428
          7.772	  8.580
          7.776	  8.364
          7.780	  8.260
          7.784	  8.436
          7.788	  8.660
          7.792	  8.520
          7.796	  8.340
          7.800	  8.516
          7.804	  8.728
          7.808	  8.640
          7.812	  8.424
          7.816	  8.524
          7.820	  8.756
          7.824	  8.740
          7.828	  8.536
          7.832	  8.556
          7.836	  8.792
          7.840	  8.792
          7.844	  8.568
          7.848	  8.496
          7.852	  8.688
          7.856	  8.768
          7.860	  8.552
          7.864	  8.388
          7.868	  8.576
          7.872	  8.696
          7.876	  8.436
          7.880	  8.252
          7.884	  8.388
          7.888	  8.584
          7.892	  8.396
          7.896	  8.172
          7.900	  8.308
          7.904	  8.528
          7.908	  8.412
          7.912	  8.192
          7.916	  8.252
          7.920	  8.468
          7.924	  8.432
          7.928	  8.208
          7.932	  8.244
          7.936	  8.464
          7.940	  8.480
          7.944	  8.256
          7.948	  8.180
          7.952	  8.420
          7.956	  8.508
          7.960	  8.260
          7.964	  8.164
          7.968	  8.392
          7.972	  8.552
          7.976	  8.336
          7.980	  8.144
          7.984	  8.348
          7.988	  8.556
          7.992	  8.360
          7.996	  8.168
          8.000	  8.336
          8.004	  8.524
          8.008	  8.444
          8.012	  8.220
          8.016	  8.316
          8.020	  8.516
          8.024	  8.452
          8.028	  8.232
          8.032	  8.228
          8.036	  8.480
          8.040	  8.520
          8.044	  8.280
          8.048	  8.212
          8.052	  8.432
          8.056	  8.564
          8.060	  8.300
          8.064	  8.204
          8.068	  8.448
          8.072	  8.600
          8.076	  8.392
          8.080	  8.200
          8.084	  8.396
          8.088	  8.592
          8.092	  8.400
          8.096	  8.192
          8.100	  8.324
          8.104	  8.556
          8.108	  8.460
          8.112	  8.224
          8.116	  8.312
          8.120	  8.532
          8.124	  8.492
          8.128	  8.244
          8.132	  8.256
          8.136	  8.464
          8.140	  8.548
          8.144	  8.292
          8.148	  8.216
          8.152	  8.452
          8.156	  8.564
          8.160	  8.316
          8.164	  8.180
          8.168	  8.420
          8.172	  8.564
          8.176	  8.348
          8.180	  8.188
          8.184	  8.372
          8.188	  8.592
          8.192	  8.380
          8.196	  8.188
          8.200	  8.348
          8.204	  8.572
          8.208	  8.440
          8.212	  8.220
          8.216	  8.292
          8.220	  8.512
          8.224	  8.476
          8.228	  8.248
          8.232	  8.256
          8.236	  8.488
          8.240	  8.520
          8.244	  8.284
          8.248	  8.228
          8.252	  8.436
          8.256	  8.572
          8.260	  8.316
          8.264	  8.184
          8.268	  8.428
          8.272	  8.560
          8.276	  8.340
          8.280	  8.200
          8.284	  8.388
          8.288	  8.560
          8.292	  8.396
          8.296	  8.196
          8.300	  8.348
          8.304	  8.556
          8.308	  8.456
          8.312	  8.256
          8.316	  8.356
          8.320	  8.612
          8.324	  8.560
          8.328	  8.376
          8.332	  8.332
          8.336	  8.600
          8.340	  8.632
          8.344	  8.412
          8.348	  8.380
          8.352	  8.604
          8.356	  8.692
          8.360	  8.476
          8.364	  8.316
          8.368	  8.576
          8.372	  8.716
          8.376	  8.492
          8.380	  8.304
          8.384	  8.508
          8.388	  8.708
          8.392	  8.524
          8.396	  8.304
          8.400	  8.440
          8.404	  8.640
          8.408	  8.480
          8.412	  8.224
          8.416	  8.300
          8.420	  8.512
          8.424	  8.480
          8.428	  8.260
          8.432	  8.232
          8.436	  8.480
          8.440	  8.508
          8.444	  8.256
          8.448	  8.196
          8.452	  8.452
          8.456	  8.568
          8.460	  8.312
          8.464	  8.156
          8.468	  8.380
          8.472	  8.564
          8.476	  8.352
          8.480	  8.188
          8.484	  8.376
          8.488	  8.552
          8.492	  8.308
          8.496	  8.044
          8.500	  8.244
          8.504	  8.616
          8.508	  8.788
          8.512	  9.092
          8.516	  9.684
          8.520	 10.408
          8.524	 10.272
          8.528	  9.412
          8.532	  8.912
          8.536	  9.016
          8.540	  8.956
          8.544	  8.688
          8.548	  8.468
          8.552	  8.600
          8.556	  8.676
          8.560	  8.444
          8.564	  8.296
          8.568	  8.500
          8.572	  8.640
          8.576	  8.432
          8.580	  8.248
          8.584	  8.440
          8.588	  8.632
          8.592	  8.428
          8.596	  8.244
          8.600	  8.364
          8.604	  8.600
          8.608	  8.496
          8.612	  8.276
          8.616	  8.348
          8.620	  8.592
          8.624	  8.540
          8.628	  8.304
          8.632	  8.300
          8.636	  8.544
          8.640	  8.576
          8.644	  8.348
          8.648	  8.268
          8.652	  8.492
          8.656	  8.600
          8.660	  8.412
          8.664	  8.240
          8.668	  8.488
          8.672	  8.644
          8.676	  8.448
          8.680	  8.272
          8.684	  8.452
          8.688	  8.640
          8.692	  8.500
          8.696	  8.292
          8.700	  8.444
          8.704	  8.624
          8.708	  8.544
          8.712	  8.328
          8.716	  8.392
          8.720	  8.624
          8.724	  8.632
          8.728	  8.392
          8.732	  8.392
          8.736	  8.604
          8.740	  8.676
          8.744	  8.456
          8.748	  8.388
          8.752	  8.624
          8.756	  8.752
          8.760	  8.520
          8.764	  8.416
          8.768	  8.644
          8.772	  8.848
          8.776	  8.656
          8.780	  8.492
          8.784	  8.684
          8.788	  8.880
          8.792	  8.764
          8.796	  8.576
          8.800	  8.716
          8.804	  8.960
          8.808	  8.856
          8.812	  8.672
          8.816	  8.740
          8.820	  8.948
          8.824	  8.932
          8.828	  8.712
          8.832	  8.676
          8.836	  8.912
          8.840	  8.968
          8.844	  8.688
          8.848	  8.556
          8.852	  8.764
          8.856	  8.848
          8.860	  8.584
          8.864	  8.436
          8.868	  8.652
          8.872	  8.772
          8.876	  8.540
          8.880	  8.356
          8.884	  8.508
          8.888	  8.696
          8.892	  8.536
          8.896	  8.332
          8.900	  8.460
          8.904	  8.684
          8.908	  8.576
          8.912	  8.336
          8.916	  8.388
          8.920	  8.632
          8.924	  8.608
          8.928	  8.356
          8.932	  8.348
          8.936	  8.596
          8.940	  8.676
          8.944	  8.416
          8.948	  8.296
          8.952	  8.544
          8.956	  8.660
          8.960	  8.444
          8.964	  8.308
          8.968	  8.536
          8.972	  8.696
          8.976	  8.468
          8.980	  8.308
          8.984	  8.484
          8.988	  8.656
          8.992	  8.532
          8.996	  8.316
          9.000	  8.476
          9.004	  8.680
          9.008	  8.580
          9.012	  8.360
          9.016	  8.444
          9.020	  8.656
          9.024	  8.636
          9.028	  8.372
          9.032	  8.412
          9.036	  8.616
          9.040	  8.684
          9.044	  8.464
          9.048	  8.376
          9.052	  8.596
          9.056	  8.712
          9.060	  8.484
          9.064	  8.328
          9.068	  8.564
          9.072	  8.704
          9.076	  8.512
          9.080	  8.364
          9.084	  8.548
          9.088	  8.724
          9.092	  8.540
          9.096	  8.352
          9.100	  8.480
          9.104	  8.680
          9.108	  8.592
          9.112	  8.388
          9.116	  8.448
          9.120	  8.680
          9.124	  8.632
          9.128	  8.380
          9.132	  8.396
          9.136	  8.628
          9.140	  8.700
          9.144	  8.440
          9.148	  8.356
          9.152	  8.568
          9.156	  8.684
          9.160	  8.464
          9.164	  8.340
          9.168	  8.556
          9.172	  8.704
          9.176	  8.508
          9.180	  8.352
          9.184	  8.544
          9.188	  8.716
          9.192	  8.572
          9.196	  8.356
          9.200	  8.464
          9.204	  8.688
          9.208	  8.592
          9.212	  8.392
          9.216	  8.444
          9.220	  8.652
          9.224	  8.636
          9.228	  8.400
          9.232	  8.396
          9.236	  8.624
          9.240	  8.684
          9.244	  8.444
          9.248	  8.376
          9.252	  8.600
          9.256	  8.704
          9.260	  8.488
          9.264	  8.308
          9.268	  8.552
          9.272	  8.748
          9.276	  8.524
          9.280	  8.344
          9.284	  8.524
          9.288	  8.716
          9.292	  8.576
          9.296	  8.364
          9.300	  8.492
          9.304	  8.708
          9.308	  8.588
          9.312	  8.392
          9.316	  8.488
          9.320	  8.744
          9.324	  8.736
          9.328	  8.512
          9.332	  8.492
          9.336	  8.728
          9.340	  8.808
          9.344	  8.580
          9.348	  8.492
          9.352	  8.736
          9.356	  8.848
          9.360	  8.628
          9.364	  8.504
          9.368	  8.704
          9.372	  8.832
          9.376	  8.640
          9.380	  8.452
          9.384	  8.668
          9.388	  8.852
          9.392	  8.676
          9.396	  8.420
          9.400	  8.532
          9.404	  8.708
          9.408	  8.600
          9.412	  8.360
          9.416	  8.412
          9.420	  8.656
          9.424	  8.616
          9.428	  8.392
          9.432	  8.360
          9.436	  8.592
          9.440	  8.652
          9.444	  8.424
          9.448	  8.352
          9.452	  8.576
          9.456	  8.684
          9.460	  8.456
          9.464	  8.304
          9.468	  8.512
          9.472	  8.696
          9.476	  8.476
          9.480	  8.340
          9.484	  8.500
          9.488	  8.656
          9.492	  8.400
          9.496	  8.152
          9.500	  8.404
          9.504	  8.808
          9.508	  9.132
          9.512	  9.424
          9.516	 10.024
          9.520	 10.580
          9.524	 10.144
          9.528	  9.232
          9.532	  8.924
          9.536	  9.108
          9.540	  9.068
          9.544	  8.732
          9.548	  8.544
          9.552	  8.684
          9.556	  8.792
          9.560	  8.564
          9.564	  8.436
          9.568	  8.612
          9.572	  8.764
          9.576	  8.580
          9.580	  8.344
          9.584	  8.524
          9.588	  8.760
          9.592	  8.592
          9.596	  8.384
          9.600	  8.496
          9.604	  8.712
          9.608	  8.612
          9.612	  8.380
          9.616	  8.448
          9.620	  8.668
          9.624	  8.676
          9.628	  8.440
          9.632	  8.416
          9.636	  8.616
          9.640	  8.712
          9.644	  8.456
          9.648	  8.384
          9.652	  8.604
          9.656	  8.748
          9.660	  8.516
          9.664	  8.344
          9.668	  8.556
          9.672	  8.768
          9.676	  8.548
          9.680	  8.368
          9.684	  8.548
          9.688	  8.744
          9.692	  8.616
          9.696	  8.396
          9.700	  8.488
          9.704	  8.736
          9.708	  8.632
          9.712	  8.436
          9.716	  8.452
          9.720	  8.708
          9.724	  8.704
          9.728	  8.472
          9.732	  8.476
          9.736	  8.708
          9.740	  8.772
          9.744	  8.544
          9.748	  8.484
          9.752	  8.720
          9.756	  8.828
          9.760	  8.656
          9.764	  8.496
          9.768	  8.748
          9.772	  8.912
          9.776	  8.748
          9.780	  8.540
          9.784	  8.756
          9.788	  8.960
          9.792	  8.844
          9.796	  8.676
          9.800	  8.828
          9.804	  9.060
          9.808	  8.984
          9.812	  8.728
          9.816	  8.808
          9.820	  9.032
          9.824	  9.040
          9.828	  8.780
          9.832	  8.748
          9.836	  8.956
          9.840	  9.016
          9.844	  8.744
          9.848	  8.616
          9.852	  8.828
          9.856	  8.912
          9.860	  8.664
          9.864	  8.472
          9.868	  8.668
          9.872	  8.860
          9.876	  8.624
          9.880	  8.424
          9.884	  8.576
          9.888	  8.748
          9.892	  8.616
          9.896	  8.404
          9.900	  8.500
          9.904	  8.720
          9.908	  8.664
          9.912	  8.424
          9.916	  8.452
          9.920	  8.684
          9.924	  8.680
          9.928	  8.408
          9.932	  8.408
          9.936	  8.640
          9.940	  8.732
          9.944	  8.492
          9.948	  8.392
          9.952	  8.600
          9.956	  8.736
          9.960	  8.524
          9.964	  8.360
          9.968	  8.576
          9.972	  8.768
          9.976	  8.564
          9.980	  8.380
          9.984	  8.524
          9.988	  8.748
          9.992	  8.600
          9.996	  8.396
